survey,cy_var,country_var,cc_origin,cc_dict,cc_match,year,year_var,year_dict,wt,archive,surv_program,file_id,subfile,data_link,cb_link,read_ascii_args,link
uk_us_combo,,United Kingdom,,,,,hhsttime,,,ukds,ukus,6614,,,https://doc.ukdataservice.ac.uk/doc/6614/mrdoc/pdf/6614_wave1_questionnaires.pdf,,
